metric,metric_group,metric_direction,model,budget_start,budget_end,budget_start_tokens,budget_end_tokens,paired_seed_count,mean_delta,std_delta,standard_error_delta,ci95_low_delta,ci95_high_delta,median_delta,min_delta,max_delta,mean_relative_percent,median_relative_percent,directional_improvement_seed_count,directional_worsening_seed_count,unchanged_seed_count,exact_sign_flip_p_value_for_delta
tokens_per_total_parameter,efficiency,descriptive_only,mla_121m,10m,50m,10000000,50000000,10,0.2909964522166662,0.0,0.0,0.2909964522166662,0.2909964522166662,0.2909964522166662,0.2909964522166662,0.2909964522166662,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,mtp_121m,10m,25m,10000000,25000000,10,0.11005121674996196,0.0,0.0,0.11005121674996196,0.11005121674996196,0.11005121674996197,0.11005121674996197,0.11005121674996197,150.0,150.0,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,mtp_121m,25m,50m,25000000,50000000,10,0.18341118204202142,0.0,0.0,0.18341118204202142,0.18341118204202142,0.18341118204202142,0.18341118204202142,0.18341118204202142,99.99590415728038,99.99590415728038,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,mtp_121m,10m,50m,10000000,50000000,10,0.2934623987919834,0.0,0.0,0.2934623987919834,0.2934623987919834,0.2934623987919834,0.2934623987919834,0.2934623987919834,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,moe_220m,10m,25m,10000000,25000000,10,0.06813908298999823,0.0,0.0,0.06813908298999823,0.06813908298999823,0.06813908298999823,0.06813908298999823,0.06813908298999823,150.00000000000003,150.00000000000003,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,moe_220m,25m,50m,25000000,50000000,10,0.1135604868672139,0.0,0.0,0.1135604868672139,0.1135604868672139,0.1135604868672139,0.1135604868672139,0.1135604868672139,99.99590415728035,99.99590415728035,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,moe_220m,10m,50m,10000000,50000000,10,0.18169956985721214,0.0,0.0,0.18169956985721214,0.18169956985721214,0.18169956985721214,0.18169956985721214,0.18169956985721214,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,mla_moe_220m,10m,25m,10000000,25000000,10,0.0633840981590314,0.0,0.0,0.0633840981590314,0.0633840981590314,0.0633840981590314,0.0633840981590314,0.0633840981590314,150.00000000000003,150.00000000000003,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,mla_moe_220m,25m,50m,25000000,50000000,10,0.10563583674343588,0.0,0.0,0.10563583674343588,0.10563583674343588,0.10563583674343588,0.10563583674343588,0.10563583674343588,99.99590415728035,99.99590415728035,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,mla_moe_220m,10m,50m,10000000,50000000,10,0.16901993490246728,0.0,0.0,0.16901993490246728,0.16901993490246728,0.16901993490246728,0.16901993490246728,0.16901993490246728,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,v3_routing_220m,10m,25m,10000000,25000000,10,0.06813908298999823,0.0,0.0,0.06813908298999823,0.06813908298999823,0.06813908298999823,0.06813908298999823,0.06813908298999823,150.00000000000003,150.00000000000003,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,v3_routing_220m,25m,50m,25000000,50000000,10,0.1135604868672139,0.0,0.0,0.1135604868672139,0.1135604868672139,0.1135604868672139,0.1135604868672139,0.1135604868672139,99.99590415728035,99.99590415728035,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,v3_routing_220m,10m,50m,10000000,50000000,10,0.18169956985721214,0.0,0.0,0.18169956985721214,0.18169956985721214,0.18169956985721214,0.18169956985721214,0.18169956985721214,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,dense_121m,10m,25m,10000000,25000000,10,0.12402766047967691,0.0,0.0,0.12402766047967691,0.12402766047967691,0.12402766047967691,0.12402766047967691,0.12402766047967691,149.99999999999997,149.99999999999997,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,dense_121m,25m,50m,25000000,50000000,10,0.20670430083629135,0.0,0.0,0.20670430083629135,0.20670430083629135,0.20670430083629135,0.20670430083629135,0.20670430083629135,99.99590415728036,99.99590415728036,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,dense_121m,10m,50m,10000000,50000000,10,0.33073196131596827,0.0,0.0,0.33073196131596827,0.33073196131596827,0.33073196131596827,0.33073196131596827,0.33073196131596827,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,mla_121m,10m,25m,10000000,25000000,10,0.1091264631114339,0.0,0.0,0.1091264631114339,0.1091264631114339,0.10912646311143391,0.10912646311143391,0.10912646311143391,149.99999999999997,149.99999999999997,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,mla_121m,25m,50m,25000000,50000000,10,0.18186998910523228,0.0,0.0,0.18186998910523228,0.18186998910523228,0.18186998910523228,0.18186998910523228,0.18186998910523228,99.99590415728038,99.99590415728038,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,mla_121m,10m,50m,10000000,50000000,10,0.2909964522166662,0.0,0.0,0.2909964522166662,0.2909964522166662,0.2909964522166662,0.2909964522166662,0.2909964522166662,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,mtp_121m,10m,25m,10000000,25000000,10,0.11005121674996196,0.0,0.0,0.11005121674996196,0.11005121674996196,0.11005121674996197,0.11005121674996197,0.11005121674996197,150.0,150.0,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,mtp_121m,25m,50m,25000000,50000000,10,0.18341118204202142,0.0,0.0,0.18341118204202142,0.18341118204202142,0.18341118204202142,0.18341118204202142,0.18341118204202142,99.99590415728038,99.99590415728038,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,mtp_121m,10m,50m,10000000,50000000,10,0.2934623987919834,0.0,0.0,0.2934623987919834,0.2934623987919834,0.2934623987919834,0.2934623987919834,0.2934623987919834,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,moe_220m,10m,25m,10000000,25000000,10,0.06813908298999823,0.0,0.0,0.06813908298999823,0.06813908298999823,0.06813908298999823,0.06813908298999823,0.06813908298999823,150.00000000000003,150.00000000000003,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,moe_220m,25m,50m,25000000,50000000,10,0.1135604868672139,0.0,0.0,0.1135604868672139,0.1135604868672139,0.1135604868672139,0.1135604868672139,0.1135604868672139,99.99590415728035,99.99590415728035,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,moe_220m,10m,50m,10000000,50000000,10,0.18169956985721214,0.0,0.0,0.18169956985721214,0.18169956985721214,0.18169956985721214,0.18169956985721214,0.18169956985721214,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,mla_moe_220m,10m,25m,10000000,25000000,10,0.0633840981590314,0.0,0.0,0.0633840981590314,0.0633840981590314,0.0633840981590314,0.0633840981590314,0.0633840981590314,150.00000000000003,150.00000000000003,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,mla_moe_220m,25m,50m,25000000,50000000,10,0.10563583674343588,0.0,0.0,0.10563583674343588,0.10563583674343588,0.10563583674343588,0.10563583674343588,0.10563583674343588,99.99590415728035,99.99590415728035,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,mla_moe_220m,10m,50m,10000000,50000000,10,0.16901993490246728,0.0,0.0,0.16901993490246728,0.16901993490246728,0.16901993490246728,0.16901993490246728,0.16901993490246728,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,v3_routing_220m,10m,25m,10000000,25000000,10,0.06813908298999823,0.0,0.0,0.06813908298999823,0.06813908298999823,0.06813908298999823,0.06813908298999823,0.06813908298999823,150.00000000000003,150.00000000000003,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,v3_routing_220m,25m,50m,25000000,50000000,10,0.1135604868672139,0.0,0.0,0.1135604868672139,0.1135604868672139,0.1135604868672139,0.1135604868672139,0.1135604868672139,99.99590415728035,99.99590415728035,,,0,0.001953125
tokens_per_trainable_parameter,efficiency,descriptive_only,v3_routing_220m,10m,50m,10000000,50000000,10,0.18169956985721214,0.0,0.0,0.18169956985721214,0.18169956985721214,0.18169956985721214,0.18169956985721214,0.18169956985721214,399.9897603932009,399.9897603932009,,,0,0.001953125
total_parameters,efficiency,descriptive_only,dense_121m,10m,25m,10000000,25000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,dense_121m,25m,50m,25000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,dense_121m,10m,50m,10000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,mla_121m,10m,25m,10000000,25000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,mla_121m,25m,50m,25000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,mla_121m,10m,50m,10000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,mtp_121m,10m,25m,10000000,25000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,mtp_121m,25m,50m,25000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,mtp_121m,10m,50m,10000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,moe_220m,10m,25m,10000000,25000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,moe_220m,25m,50m,25000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,moe_220m,10m,50m,10000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,mla_moe_220m,10m,25m,10000000,25000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,mla_moe_220m,25m,50m,25000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,mla_moe_220m,10m,50m,10000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,v3_routing_220m,10m,25m,10000000,25000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,v3_routing_220m,25m,50m,25000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
total_parameters,efficiency,descriptive_only,v3_routing_220m,10m,50m,10000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
train_loss,optimization,lower_is_better,dense_121m,10m,25m,10000000,25000000,10,-0.40115723609924314,0.285728175483406,0.09035518262118451,-0.6055548596565261,-0.19675961254196023,-0.3302581310272217,-0.8791885375976562,-0.07039785385131836,-7.876486983914087,-6.68424522277431,10,0,0,0.001953125
train_loss,optimization,lower_is_better,dense_121m,25m,50m,25000000,50000000,10,-0.07854948043823243,0.29995186183930794,0.09485310718203556,-0.2931221162583132,0.1360231553818483,0.02425837516784668,-0.5998306274414062,0.19620275497436523,-1.5245716561981053,0.501157739137466,5,5,0,0.4453125
train_loss,optimization,lower_is_better,dense_121m,10m,50m,10000000,50000000,10,-0.4797067165374756,0.2561082648234371,0.08098854444356424,-0.6629155324504515,-0.29649790062449966,-0.5113763809204102,-0.8019728660583496,-0.07795143127441406,-9.478863830020149,-9.949987060840709,10,0,0,0.001953125
train_loss,optimization,lower_is_better,mla_121m,10m,25m,10000000,25000000,10,-0.36679930686950685,0.29856026891080617,0.09441304685905062,-0.5803764570779091,-0.1532221566611046,-0.23419499397277832,-0.8639578819274902,-0.06110811233520508,-7.122299802373206,-4.7834330235366735,10,0,0,0.001953125
train_loss,optimization,lower_is_better,mla_121m,25m,50m,25000000,50000000,10,-0.08061552047729492,0.2773688202279243,0.08771172238340243,-0.27903322152325805,0.11780218056866823,0.01372385025024414,-0.5933480262756348,0.22402000427246094,-1.5748185847937841,0.2884073881757133,4,6,0,0.41796875
train_loss,optimization,lower_is_better,mla_121m,10m,50m,10000000,50000000,10,-0.44741482734680177,0.27241141208166225,0.08614405228007631,-0.6422862122397108,-0.2525434424538927,-0.43412208557128906,-0.790217399597168,-0.04786825180053711,-8.753528384671105,-8.436653755978043,10,0,0,0.001953125
train_loss,optimization,lower_is_better,mtp_121m,10m,25m,10000000,25000000,10,-0.42826356887817385,0.32309398502474085,0.10217128909785148,-0.6593910823373592,-0.19713605541898854,-0.3633716106414795,-0.9331440925598145,-0.0028772354125976562,-6.011953402184313,-5.1240971531036354,10,0,0,0.001953125
train_loss,optimization,lower_is_better,mtp_121m,25m,50m,25000000,50000000,10,-0.08687524795532227,0.3482581206383569,0.11012888748669004,-0.3360040996080349,0.1622536036973904,-0.010799646377563477,-0.7122335433959961,0.26836729049682617,-1.210941706666559,-0.1794763504356577,5,5,0,0.458984375
train_loss,optimization,lower_is_better,mtp_121m,10m,50m,10000000,50000000,10,-0.515138816833496,0.306917782159829,0.09705592460324523,-0.7346945718611768,-0.29558306180581523,-0.480088472366333,-0.9576363563537598,-0.15421199798583984,-7.27437814715694,-6.702198204111115,10,0,0,0.001953125
train_loss,optimization,lower_is_better,moe_220m,10m,25m,10000000,25000000,10,-0.33379054069519043,0.2774991293381352,0.08775292974221606,-0.5323014592630515,-0.13527962212732939,-0.2493295669555664,-0.8072113990783691,-0.029014110565185547,-6.457016122260107,-4.890793259440092,10,0,0,0.001953125
train_loss,optimization,lower_is_better,moe_220m,25m,50m,25000000,50000000,10,-0.11230072975158692,0.2892320546428712,0.09146320650017516,-0.3192048774632166,0.09460341796004273,-0.020697593688964844,-0.6291956901550293,0.1837172508239746,-2.21950798445001,-0.4685976159017281,5,5,0,0.3125
train_loss,optimization,lower_is_better,moe_220m,10m,50m,10000000,50000000,10,-0.4460912704467773,0.26153328457868974,0.08270408632136499,-0.6331809117066024,-0.25900162918695224,-0.44580888748168945,-0.7534565925598145,-0.07230710983276367,-8.699265748253573,-8.627471278679632,10,0,0,0.001953125
train_loss,optimization,lower_is_better,mla_moe_220m,10m,25m,10000000,25000000,10,-0.3486766815185547,0.288061011972688,0.09109289029267273,-0.5547431157689037,-0.14261024726820573,-0.26610684394836426,-0.8275265693664551,0.002475261688232422,-6.692891109040984,-5.233699924503002,9,1,0,0.00390625
train_loss,optimization,lower_is_better,mla_moe_220m,25m,50m,25000000,50000000,10,-0.1022383689880371,0.28774873024727027,0.09099413814027599,-0.3080814103495057,0.10360467237343148,-0.03249359130859375,-0.6287064552307129,0.22425413131713867,-1.9738655468343513,-0.7122121686521934,5,5,0,0.3203125
train_loss,optimization,lower_is_better,mla_moe_220m,10m,50m,10000000,50000000,10,-0.4509150505065918,0.22361259834327918,0.07071251242731565,-0.6108778669894552,-0.29095223402372833,-0.4648001194000244,-0.7618203163146973,-0.11197900772094727,-8.739930912175293,-8.854965810743073,10,0,0,0.001953125
train_loss,optimization,lower_is_better,v3_routing_220m,10m,25m,10000000,25000000,10,-0.35933842658996584,0.28694615676511526,0.09074034212094977,-0.5646073414684405,-0.15406951171149125,-0.2861816883087158,-0.8675122261047363,-0.05429363250732422,-7.112325408198338,-5.7044652619465275,10,0,0,0.001953125
train_loss,optimization,lower_is_better,v3_routing_220m,25m,50m,25000000,50000000,10,-0.08298869132995605,0.2726077485454203,0.08620613932139816,-0.2780005268681047,0.11202314420819263,-0.05855512619018555,-0.5611371994018555,0.1926741600036621,-1.6530747042981766,-1.2785682863873837,6,4,0,0.396484375
train_loss,optimization,lower_is_better,v3_routing_220m,10m,50m,10000000,50000000,10,-0.44232711791992185,0.2393285214509844,0.07568232368255767,-0.6135324285313019,-0.27112180730854185,-0.44027042388916016,-0.7733669281005859,-0.1268305778503418,-8.836267476609066,-8.689376929580664,10,0,0,0.001953125
train_tokens_per_second,efficiency,higher_is_better,dense_121m,10m,25m,10000000,25000000,10,4.832169407858691,21.957012962414915,6.943417157507221,-10.874931448894964,20.539270264612348,-1.1657709343326133,-31.01989278740075,43.51216582309189,0.1168383746971335,-0.027863495713274164,4,6,0,0.484375
train_tokens_per_second,efficiency,higher_is_better,dense_121m,25m,50m,25000000,50000000,10,9.043083928548185,11.75654651919161,3.717746441836995,0.632957185891792,17.45321067120458,8.171978292074527,-6.428330577214183,30.134935000420228,0.21662917257365227,0.1954540032638809,8,2,0,0.03125
train_tokens_per_second,efficiency,higher_is_better,dense_121m,10m,50m,10000000,50000000,10,13.875253336406876,16.105421881030153,5.092981582196865,2.354128570532291,25.39637810228146,10.710641182944983,-10.230293429789526,45.90281934322593,0.33278879995113086,0.25586467733624574,8,2,0,0.01953125
train_tokens_per_second,efficiency,higher_is_better,mla_121m,10m,25m,10000000,25000000,10,-1.5666797219963429,23.524088088410323,7.438969823781304,-18.39479859227731,15.261439148284625,0.5932288932915526,-38.22353480879974,38.56460175296888,-0.041347072370888874,0.016168300473942215,5,5,0,0.83984375
train_tokens_per_second,efficiency,higher_is_better,mla_121m,25m,50m,25000000,50000000,10,5.9551498306736,17.62515054565295,5.573561982762284,-6.653123330612983,18.56342299196018,4.664638577983169,-17.331169428093745,42.18740935290634,0.1648105966505087,0.12762239109200105,7,3,0,0.328125
train_tokens_per_second,efficiency,higher_is_better,mla_121m,10m,50m,10000000,50000000,10,4.388470108677256,13.849482289257718,4.37959084482173,-5.518852690811092,14.295792908165605,4.705130198782399,-18.15031799100825,23.429621235245122,0.12112072648132818,0.1286796154711667,7,3,0,0.33203125
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,10m,25m,10000000,25000000,10,-5.693339316713491,16.747398731646314,5.295992487501739,-17.67370665613803,6.287028022711048,-6.985009287301182,-32.763247323149244,20.094227400497857,-0.15673654622531635,-0.1925882867490043,3,7,0,0.302734375
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,25m,50m,25000000,50000000,10,18.49132994237466,18.173213052797845,5.746874565034301,5.490996481708294,31.491663403041024,13.216452579178622,-9.83654418551987,45.62779643591011,0.5132892587007929,0.36546455587004667,8,2,0,0.01171875
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,10m,50m,10000000,50000000,10,12.797990625661168,11.078336333699433,3.503277549988938,4.873026222883979,20.722955028438356,12.304841179544383,-7.088594712116446,29.337520938718626,0.354060714834174,0.339357140925668,9,1,0,0.009765625
train_tokens_per_second,efficiency,higher_is_better,moe_220m,10m,25m,10000000,25000000,10,-1.1651513931625233,18.73626462849978,5.9249271069707845,-14.568267686914744,12.237964900589699,-3.410575760325173,-28.481377381308448,32.98426603787175,-0.04830341830530854,-0.15634206692824174,4,6,0,0.8515625
train_tokens_per_second,efficiency,higher_is_better,moe_220m,25m,50m,25000000,50000000,10,7.543994348662318,15.749085385781758,4.980298088354195,-3.7222226444933924,18.81021134181803,6.029291633407638,-15.039263134116482,42.35505116602599,0.3476295927420398,0.2763397880447287,7,3,0,0.16015625
train_tokens_per_second,efficiency,higher_is_better,moe_220m,10m,50m,10000000,50000000,10,6.3788429554997945,23.17541777783974,7.328710590393171,-10.199852200213876,22.957538111213466,5.754839207284931,-34.04245838086672,39.171333397611306,0.29855250614149764,0.26346542505688225,6,4,0,0.400390625
train_tokens_per_second,efficiency,higher_is_better,mla_moe_220m,10m,25m,10000000,25000000,10,0.5174304452099022,14.424803270216735,4.561523313373016,-9.801452191146886,10.83631308156669,3.738966184669607,-29.63207401142222,19.333781093711195,0.027972266916595802,0.18293555899740793,6,4,0,0.919921875
train_tokens_per_second,efficiency,higher_is_better,mla_moe_220m,25m,50m,25000000,50000000,10,7.00483879162191,14.942911503553791,4.7253635225561235,-3.6846761474834286,17.694353730727247,6.102565783009936,-11.358655626251675,34.30058139930338,0.34524383690043725,0.2996213534598729,6,4,0,0.19140625
train_tokens_per_second,efficiency,higher_is_better,mla_moe_220m,10m,50m,10000000,50000000,10,7.5222692368318125,16.300525634985082,5.154678806451531,-4.1384243468117035,19.18296282047533,6.573035319977407,-20.001419190266006,30.125248992554816,0.37151691518988567,0.32186286934980735,7,3,0,0.177734375
train_tokens_per_second,efficiency,higher_is_better,v3_routing_220m,10m,25m,10000000,25000000,10,32.802469615314976,117.0108003542199,37.002063995857185,-50.90201448911391,116.50695371974386,-2.3072561731357837,-26.9696123648273,363.01995222492314,1.847596341490832,-0.10580959117797017,5,5,0,0.7578125
train_tokens_per_second,efficiency,higher_is_better,v3_routing_220m,25m,50m,25000000,50000000,10,8.561369794356096,14.664789167744798,4.637413517623862,-1.929188411128619,19.051927999840814,5.74231194719323,-13.3948408887818,36.14173665089584,0.39484035403552464,0.26344370443155485,8,2,0,0.099609375
train_tokens_per_second,efficiency,higher_is_better,v3_routing_220m,10m,50m,10000000,50000000,10,41.36383940967107,124.8241245710692,39.4728540581167,-47.92996013172744,130.6576389510696,-0.5436247888821981,-22.533381315683528,391.95346160684676,2.268774497554349,-0.024681328539024182,5,5,0,0.376953125
trainable_parameters,efficiency,descriptive_only,dense_121m,10m,25m,10000000,25000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,dense_121m,25m,50m,25000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,dense_121m,10m,50m,10000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,mla_121m,10m,25m,10000000,25000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,mla_121m,25m,50m,25000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,mla_121m,10m,50m,10000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,mtp_121m,10m,25m,10000000,25000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,mtp_121m,25m,50m,25000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,mtp_121m,10m,50m,10000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,moe_220m,10m,25m,10000000,25000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,moe_220m,25m,50m,25000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,moe_220m,10m,50m,10000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,mla_moe_220m,10m,25m,10000000,25000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,mla_moe_220m,25m,50m,25000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,mla_moe_220m,10m,50m,10000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,v3_routing_220m,10m,25m,10000000,25000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,v3_routing_220m,25m,50m,25000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
trainable_parameters,efficiency,descriptive_only,v3_routing_220m,10m,50m,10000000,50000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10,1.0
validation_loss,quality,lower_is_better,dense_121m,10m,25m,10000000,25000000,10,-0.4259029803276063,0.012035621060482714,0.003805997560581654,-0.43451274497065084,-0.4172932156845618,-0.4234779691696171,-0.4463282823562622,-0.41018502712249827,-8.479040957559224,-8.420077686772819,10,0,0,0.001953125
validation_loss,quality,lower_is_better,dense_121m,25m,50m,25000000,50000000,10,-0.1795172753334044,0.008513347434781066,0.0026921568406259944,-0.18560735721364865,-0.17342719345316013,-0.17712441682815516,-0.1987166619300842,-0.1698273301124571,-3.904976671215178,-3.857755999660144,10,0,0,0.001953125
validation_loss,quality,lower_is_better,dense_121m,10m,50m,10000000,50000000,10,-0.6054202556610108,0.017133671862337524,0.00541814277669255,-0.6176769461520591,-0.5931635651699624,-0.600891046524048,-0.6311985230445858,-0.5846468162536613,-12.052800418017927,-11.976474859281161,10,0,0,0.001953125
validation_loss,quality,lower_is_better,mla_121m,10m,25m,10000000,25000000,10,-0.4349138369560242,0.018077610348935142,0.00571664233556663,-0.44784578036225464,-0.42198189354979376,-0.4361247134208681,-0.4626902198791498,-0.3959724235534674,-8.565144981898474,-8.584915153487705,10,0,0,0.001953125
validation_loss,quality,lower_is_better,mla_121m,25m,50m,25000000,50000000,10,-0.17639117860794046,0.008455378728923595,0.0026738255262737987,-0.18243979217412043,-0.17034256504176049,-0.17788402318954422,-0.19045670986175534,-0.16383826017379732,-3.7996523055917315,-3.833085897264468,10,0,0,0.001953125
validation_loss,quality,lower_is_better,mla_121m,10m,50m,10000000,50000000,10,-0.6113050155639647,0.025306712750817105,0.00800268523842072,-0.6294083472972197,-0.5932016838307096,-0.6157666707038878,-0.6531469297409052,-0.5598106837272647,-12.038983613811133,-12.118146330323139,10,0,0,0.001953125
validation_loss,quality,lower_is_better,mtp_121m,10m,25m,10000000,25000000,10,-0.4345396790504454,0.020318466914060012,0.006425263401120232,-0.44907463467578707,-0.4200047234251037,-0.4305974864959716,-0.4694966316223148,-0.3962826538085942,-8.651445667214078,-8.595331130006812,10,0,0,0.001953125
