metric,metric_group,metric_direction,model,seed,value_10m,value_25m,value_50m,delta_25m_minus_10m,delta_50m_minus_25m,delta_50m_minus_10m,relative_50m_vs_10m_percent,slope_per_log10_token,monotone_decreasing,monotone_increasing
total_parameters,efficiency,descriptive_only,mla_121m,4441,137460480.0,137460480.0,137460480.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_121m,5501,137460480.0,137460480.0,137460480.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_121m,6173,137460480.0,137460480.0,137460480.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_121m,8191,137460480.0,137460480.0,137460480.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_121m,10007,137460480.0,137460480.0,137460480.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_121m,11213,137460480.0,137460480.0,137460480.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_121m,12721,137460480.0,137460480.0,137460480.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mtp_121m,1337,136305408.0,136305408.0,136305408.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mtp_121m,2027,136305408.0,136305408.0,136305408.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mtp_121m,31415,136305408.0,136305408.0,136305408.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mtp_121m,4441,136305408.0,136305408.0,136305408.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mtp_121m,5501,136305408.0,136305408.0,136305408.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mtp_121m,6173,136305408.0,136305408.0,136305408.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mtp_121m,8191,136305408.0,136305408.0,136305408.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mtp_121m,10007,136305408.0,136305408.0,136305408.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mtp_121m,11213,136305408.0,136305408.0,136305408.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mtp_121m,12721,136305408.0,136305408.0,136305408.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,moe_220m,1337,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,moe_220m,2027,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,moe_220m,31415,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,moe_220m,4441,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,moe_220m,5501,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,moe_220m,6173,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,moe_220m,8191,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,moe_220m,10007,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,moe_220m,11213,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,moe_220m,12721,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_moe_220m,1337,236661504.0,236661504.0,236661504.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_moe_220m,2027,236661504.0,236661504.0,236661504.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_moe_220m,31415,236661504.0,236661504.0,236661504.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_moe_220m,4441,236661504.0,236661504.0,236661504.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_moe_220m,5501,236661504.0,236661504.0,236661504.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_moe_220m,6173,236661504.0,236661504.0,236661504.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_moe_220m,8191,236661504.0,236661504.0,236661504.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_moe_220m,10007,236661504.0,236661504.0,236661504.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_moe_220m,11213,236661504.0,236661504.0,236661504.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,mla_moe_220m,12721,236661504.0,236661504.0,236661504.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,v3_routing_220m,1337,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,v3_routing_220m,2027,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,v3_routing_220m,31415,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,v3_routing_220m,4441,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,v3_routing_220m,5501,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,v3_routing_220m,6173,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,v3_routing_220m,8191,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,v3_routing_220m,10007,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,v3_routing_220m,11213,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
total_parameters,efficiency,descriptive_only,v3_routing_220m,12721,220146432.0,220146432.0,220146432.0,0.0,0.0,0.0,0.0,0.0,True,True
train_loss,optimization,lower_is_better,dense_121m,1337,5.131129741668701,4.54842472076416,4.418280124664307,-0.582705020904541,-0.13014459609985352,-0.7128496170043945,-13.892644561596445,-1.0430965571941186,True,False
train_loss,optimization,lower_is_better,dense_121m,2027,4.760186672210693,4.502302169799805,4.479681968688965,-0.25788450241088867,-0.022620201110839844,-0.2805047035217285,-5.892724862226011,-0.4142129560986264,True,False
train_loss,optimization,lower_is_better,dense_121m,31415,5.212094783782959,4.571917533874512,4.708812236785889,-0.6401772499084473,0.13689470291137695,-0.5032825469970703,-9.656051316698923,-0.766502757293308,False,False
train_loss,optimization,lower_is_better,dense_121m,4441,4.876645565032959,4.727557182312012,4.798694133758545,-0.14908838272094727,0.0711369514465332,-0.07795143127441406,-1.5984641539944933,-0.125281737937886,False,False
train_loss,optimization,lower_is_better,dense_121m,5501,5.071008682250977,4.355335712432861,4.551538467407227,-0.7156729698181152,0.19620275497436523,-0.51947021484375,-10.243922804982493,-0.7983710468509114,False,False
train_loss,optimization,lower_is_better,dense_121m,6173,5.1982421875,4.319053649902344,4.479151725769043,-0.8791885375976562,0.16009807586669922,-0.719090461730957,-13.833338959468344,-1.0905154536357484,False,False
train_loss,optimization,lower_is_better,dense_121m,8191,5.116351127624512,4.912210464477539,4.314378261566162,-0.20414066314697266,-0.597832202911377,-0.8019728660583496,-15.674703437148583,-1.114193680180091,True,False
train_loss,optimization,lower_is_better,dense_121m,10007,4.893977642059326,4.784292221069336,4.18446159362793,-0.10968542098999023,-0.5998306274414062,-0.7095160484313965,-14.497737838721322,-0.976423184710853,True,False
train_loss,optimization,lower_is_better,dense_121m,11213,5.063938140869141,4.661306381225586,4.817912578582764,-0.4026317596435547,0.15660619735717773,-0.24602556228637695,-4.858384037134995,-0.3864831534935925,False,False
train_loss,optimization,lower_is_better,dense_121m,12721,4.878689765930176,4.808291912078857,4.652286052703857,-0.07039785385131836,-0.156005859375,-0.22640371322631836,-4.64066632822987,-0.3162238640344311,True,False
train_loss,optimization,lower_is_better,mla_121m,1337,5.2342610359191895,4.564611434936523,4.459622383117676,-0.669649600982666,-0.10498905181884766,-0.7746386528015137,-14.799389015673714,-1.138298677246892,True,False
train_loss,optimization,lower_is_better,mla_121m,2027,4.772636413574219,4.570327281951904,4.575899600982666,-0.20230913162231445,0.005572319030761719,-0.19673681259155273,-4.1221831194179925,-0.2933322164785662,False,False
train_loss,optimization,lower_is_better,mla_121m,31415,5.218181610107422,4.653117656707764,4.808748245239258,-0.5650639533996582,0.15563058853149414,-0.40943336486816406,-7.846284308601046,-0.6293858770564751,False,False
train_loss,optimization,lower_is_better,mla_121m,4441,4.8786725997924805,4.808928966522217,4.830804347991943,-0.06974363327026367,0.021875381469726562,-0.04786825180053711,-0.9811736865181984,-0.07406720283678415,False,False
train_loss,optimization,lower_is_better,mla_121m,5501,5.082636833190918,4.399806022644043,4.623826026916504,-0.682830810546875,0.22402000427246094,-0.45881080627441406,-9.027023203355041,-0.7118094644346933,False,False
train_loss,optimization,lower_is_better,mla_121m,6173,5.314332008361816,4.450374126434326,4.55820369720459,-0.8639578819274902,0.10782957077026367,-0.7561283111572266,-14.22809696435035,-1.13873265890276,False,False
train_loss,optimization,lower_is_better,mla_121m,8191,5.150837421417236,4.953968048095703,4.360620021820068,-0.1968693733215332,-0.5933480262756348,-0.790217399597168,-15.34153254986142,-1.0972993798431996,True,False
train_loss,optimization,lower_is_better,mla_121m,10007,4.875804424285889,4.814696311950684,4.279387474060059,-0.06110811233520508,-0.535308837890625,-0.5964169502258301,-12.232175418175872,-0.8166926966248643,True,False
train_loss,optimization,lower_is_better,mla_121m,11213,4.994078159332275,4.727997303009033,4.777510643005371,-0.2660808563232422,0.04951333999633789,-0.2165675163269043,-4.3364863227503045,-0.3285994843657256,False,False
train_loss,optimization,lower_is_better,mla_121m,12721,4.919567108154297,4.829187393188477,4.69223690032959,-0.09037971496582031,-0.13695049285888672,-0.22733020782470703,-4.620939258007111,-0.32010563160085515,True,False
train_loss,optimization,lower_is_better,mtp_121m,1337,7.216582298278809,6.459316253662109,6.404073238372803,-0.7572660446166992,-0.05524301528930664,-0.8125090599060059,-11.258917674919239,-1.2011585510656029,True,False
train_loss,optimization,lower_is_better,mtp_121m,2027,6.699011325836182,6.52070426940918,6.449969291687012,-0.17830705642700195,-0.07073497772216797,-0.24904203414916992,-3.717593866257333,-0.36109743770937597,True,False
train_loss,optimization,lower_is_better,mtp_121m,31415,7.26869010925293,6.575118064880371,6.738745212554932,-0.6935720443725586,0.16362714767456055,-0.529944896697998,-7.290789519605278,-0.8096693417586208,False,False
train_loss,optimization,lower_is_better,mtp_121m,4441,6.976700305938721,6.779006004333496,6.812649726867676,-0.1976943016052246,0.03364372253417969,-0.16405057907104492,-2.351406422480287,-0.24840758944179614,False,False
train_loss,optimization,lower_is_better,mtp_121m,5501,7.037286758422852,6.338687419891357,6.607054710388184,-0.6985993385314941,0.26836729049682617,-0.43023204803466797,-6.113606888616951,-0.6751323536762606,False,False
train_loss,optimization,lower_is_better,mtp_121m,6173,7.177035808563232,6.243891716003418,6.38269567489624,-0.9331440925598145,0.13880395889282227,-0.7943401336669922,-11.06780229129177,-1.1996337647478577,False,False
train_loss,optimization,lower_is_better,mtp_121m,8191,7.15482759475708,6.882096290588379,6.19719123840332,-0.27273130416870117,-0.6849050521850586,-0.9576363563537598,-13.384478433211966,-1.3342656057000035,True,False
train_loss,optimization,lower_is_better,mtp_121m,10007,6.896725654602051,6.802293300628662,6.090059757232666,-0.09443235397338867,-0.7122335433959961,-0.8066658973693848,-11.696360530610818,-1.1061414421376177,True,False
train_loss,optimization,lower_is_better,mtp_121m,11213,7.0538787841796875,6.59986686706543,6.80112361907959,-0.4540119171142578,0.20125675201416016,-0.25275516510009766,-3.583208229590965,-0.402358826448647,False,False
train_loss,optimization,lower_is_better,mtp_121m,12721,6.7648186683654785,6.761941432952881,6.610606670379639,-0.0028772354125976562,-0.1513347625732422,-0.15421199798583984,-2.279617614984803,-0.20946932914062824,True,False
train_loss,optimization,lower_is_better,moe_220m,1337,5.246084690093994,4.683833122253418,4.516412734985352,-0.5622515678405762,-0.1674203872680664,-0.7296719551086426,-13.90888630689584,-1.0632179158583994,True,False
train_loss,optimization,lower_is_better,moe_220m,2027,4.788061618804932,4.646134376525879,4.553750514984131,-0.14192724227905273,-0.09238386154174805,-0.23431110382080078,-4.893652640153016,-0.3363440171355323,True,False
train_loss,optimization,lower_is_better,moe_220m,31415,5.240318298339844,4.722128391265869,4.788602828979492,-0.5181899070739746,0.06647443771362305,-0.45171546936035156,-8.620000611479211,-0.6805557496668223,False,False
train_loss,optimization,lower_is_better,moe_220m,4441,4.973782062530518,4.8504862785339355,4.901474952697754,-0.12329578399658203,0.05098867416381836,-0.07230710983276367,-1.4537651413696218,-0.11423970005154724,False,False
train_loss,optimization,lower_is_better,moe_220m,5501,5.094444274902344,4.470824718475342,4.654541969299316,-0.623619556427002,0.1837172508239746,-0.43990230560302734,-8.634941945880051,-0.6783918165410497,False,False
train_loss,optimization,lower_is_better,moe_220m,6173,5.264789581298828,4.457578182220459,4.536038875579834,-0.8072113990783691,0.078460693359375,-0.7287507057189941,-13.84197211428174,-1.0941558786059196,False,False
train_loss,optimization,lower_is_better,moe_220m,8191,5.192539691925049,5.04425048828125,4.439083099365234,-0.14828920364379883,-0.6051673889160156,-0.7534565925598145,-14.510367513059546,-1.041073238694963,True,False
train_loss,optimization,lower_is_better,moe_220m,10007,4.933835029602051,4.9000983238220215,4.270902633666992,-0.0337367057800293,-0.6291956901550293,-0.6629323959350586,-13.436452413945604,-0.9032823993471657,True,False
train_loss,optimization,lower_is_better,moe_220m,11213,5.139350891113281,4.788980960845947,4.913909435272217,-0.350369930267334,0.12492847442626953,-0.22544145584106445,-4.3865745036184824,-0.3517067391958788,False,False
train_loss,optimization,lower_is_better,moe_220m,12721,4.912929058074951,4.883914947509766,4.750505447387695,-0.029014110565185547,-0.1334095001220703,-0.16242361068725586,-3.306044291852625,-0.2240375146594057,True,False
train_loss,optimization,lower_is_better,mla_moe_220m,1337,5.237266540527344,4.650742530822754,4.556689739227295,-0.5865240097045898,-0.09405279159545898,-0.6805768013000488,-12.994885710581404,-0.9998406514371971,True,False
train_loss,optimization,lower_is_better,mla_moe_220m,2027,4.86407470703125,4.700523853302002,4.600246429443359,-0.16355085372924805,-0.10027742385864258,-0.2638282775878906,-5.424017793281719,-0.37920672194402366,True,False
train_loss,optimization,lower_is_better,mla_moe_220m,31415,5.303387641906738,4.782835960388184,4.825784206390381,-0.5205516815185547,0.042948246002197266,-0.4776034355163574,-9.005629378142979,-0.7159667713178375,False,False
train_loss,optimization,lower_is_better,mla_moe_220m,4441,5.002380847930908,4.8613362312316895,4.890401840209961,-0.14104461669921875,0.029065608978271484,-0.11197900772094727,-2.2385142420186614,-0.17036174514811966,False,False
train_loss,optimization,lower_is_better,mla_moe_220m,5501,5.192797660827637,4.516546726226807,4.740800857543945,-0.6762509346008301,0.22425413131713867,-0.4519968032836914,-8.704302243343166,-0.7017059911604627,False,False
train_loss,optimization,lower_is_better,mla_moe_220m,6173,5.289275646209717,4.461749076843262,4.633060455322266,-0.8275265693664551,0.1713113784790039,-0.6562151908874512,-12.406522835649405,-0.9984765804815016,False,False
train_loss,optimization,lower_is_better,mla_moe_220m,8191,5.194093704223633,5.060979843139648,4.4322733879089355,-0.13311386108398438,-0.6287064552307129,-0.7618203163146973,-14.667049916623856,-1.050419353719057,True,False
train_loss,optimization,lower_is_better,mla_moe_220m,10007,4.980559825897217,4.908543109893799,4.371596813201904,-0.07201671600341797,-0.5369462966918945,-0.6089630126953125,-12.226798472109742,-0.8351368747406069,True,False
train_loss,optimization,lower_is_better,mla_moe_220m,11213,5.188798427581787,4.820135593414307,4.923166275024414,-0.36866283416748047,0.10303068161010742,-0.26563215255737305,-5.119338441542998,-0.4086036970202404,False,False
train_loss,optimization,lower_is_better,mla_moe_220m,12721,4.998330593109131,5.000805854797363,4.767795085906982,0.002475261688232422,-0.23301076889038086,-0.23053550720214844,-4.612250088458985,-0.3122507060429081,False,False
train_loss,optimization,lower_is_better,v3_routing_220m,1337,5.046967029571533,4.493775367736816,4.415286540985107,-0.5531916618347168,-0.07848882675170898,-0.6316804885864258,-12.516041513353276,-0.9291638766413479,True,False
train_loss,optimization,lower_is_better,v3_routing_220m,2027,4.6898980140686035,4.524990081787109,4.4435014724731445,-0.16490793228149414,-0.08148860931396484,-0.24639654159545898,-5.253771848691094,-0.3557498878478217,True,False
train_loss,optimization,lower_is_better,v3_routing_220m,31415,5.142045021057129,4.587863922119141,4.7390666007995605,-0.5541810989379883,0.15120267868041992,-0.40297842025756836,-7.836929054633635,-0.6192038402254796,False,False
train_loss,optimization,lower_is_better,v3_routing_220m,4441,4.853201389312744,4.7649922370910645,4.726370811462402,-0.08820915222167969,-0.03862142562866211,-0.1268305778503418,-2.6133384476818944,-0.18355609228571054,True,False
train_loss,optimization,lower_is_better,v3_routing_220m,5501,5.004938125610352,4.3347015380859375,4.5273756980896,-0.6702365875244141,0.1926741600036621,-0.47756242752075195,-9.541824804527694,-0.7355793597856858,False,False
train_loss,optimization,lower_is_better,v3_routing_220m,6173,5.193730354309082,4.326218128204346,4.457089424133301,-0.8675122261047363,0.13087129592895508,-0.7366409301757812,-14.18327252135091,-1.1127773542141441,False,False
train_loss,optimization,lower_is_better,v3_routing_220m,8191,5.064820289611816,4.852590560913086,4.2914533615112305,-0.21222972869873047,-0.5611371994018555,-0.7733669281005859,-15.269385365692001,-1.0764706567867472,True,False
train_loss,optimization,lower_is_better,v3_routing_220m,10007,4.828364372253418,4.759875774383545,4.213029861450195,-0.06848859786987305,-0.5468459129333496,-0.6153345108032227,-12.744160617605656,-0.8433122064023204,True,False
train_loss,optimization,lower_is_better,v3_routing_220m,11213,4.988927364349365,4.628793716430664,4.75701379776001,-0.36013364791870117,0.1282200813293457,-0.23191356658935547,-4.648565706660687,-0.36176499952485613,False,False
train_loss,optimization,lower_is_better,v3_routing_220m,12721,4.8082098960876465,4.753916263580322,4.62764310836792,-0.05429363250732422,-0.12627315521240234,-0.18056678771972656,-3.755384885893823,-0.25195894654073336,True,False
train_tokens_per_second,efficiency,higher_is_better,dense_121m,1337,4204.116415524487,4198.9161946424765,4193.886122094697,-5.200220882010399,-5.0300725477791275,-10.230293429789526,-0.24333991780085473,-14.55423266495577,True,False
train_tokens_per_second,efficiency,higher_is_better,dense_121m,2027,4176.485923584752,4175.824855018423,4183.019802769981,-0.6610685663290496,7.194947751558175,6.533879185229125,0.15644442013636625,8.772221654431736,False,False
train_tokens_per_second,efficiency,higher_is_better,dense_121m,31415,4178.420355003024,4186.293331071511,4199.201256528807,7.872976068486423,12.907925457296187,20.78090152578261,0.4973387012367158,29.210667932596955,False,True
train_tokens_per_second,efficiency,higher_is_better,dense_121m,4441,4196.8418431820055,4165.821950394605,4195.956885395025,-31.01989278740075,30.134935000420228,-0.8849577869805216,-0.02108627916055934,-5.275816461495954,False,False
train_tokens_per_second,efficiency,higher_is_better,dense_121m,5501,4193.626460116145,4187.8682517244515,4200.153290454216,-5.758208391693188,12.285038729764892,6.526830338071704,0.15563690281301162,8.092914017515257,False,False
train_tokens_per_second,efficiency,higher_is_better,dense_121m,6173,4183.293218568243,4175.90437949018,4200.797150822354,-7.388839078063029,24.892771332173652,17.503932254110623,0.4184247036859981,22.762165825565162,False,False
train_tokens_per_second,efficiency,higher_is_better,dense_121m,8191,4185.662931704765,4196.671716753863,4199.6056785404,11.008785049098151,2.933961786537111,13.942746835635262,0.3331072535732486,20.35106271843251,False,True
train_tokens_per_second,efficiency,higher_is_better,dense_121m,10007,4186.791827120883,4185.121353818547,4194.2703626511375,-1.6704733023361769,9.14900883259088,7.478535530254703,0.17862210109924292,9.920418873123152,False,False
train_tokens_per_second,efficiency,higher_is_better,dense_121m,11213,4168.618700089197,4206.24517023494,4199.816839657726,37.62647014574304,-6.428330577214183,31.19813956852886,0.7484047309930578,47.244606387643785,False,False
train_tokens_per_second,efficiency,higher_is_better,dense_121m,12721,4156.601341634665,4200.113507457757,4202.504160977891,43.51216582309189,2.3906535201340375,45.90281934322593,1.104335382935082,67.95559033840284,False,True
train_tokens_per_second,efficiency,higher_is_better,mla_121m,1337,3661.25268330562,3664.5343017892064,3656.7666842928825,3.2816184835864988,-7.767617496323965,-4.485999012737466,-0.12252634277859267,-5.6512312643747356,False,False
train_tokens_per_second,efficiency,higher_is_better,mla_121m,2027,3668.4387877562067,3640.22162372351,3653.502748513355,-28.217164032696473,13.281124789844853,-14.93603924285162,-0.4071497469905234,-23.95897134729908,False,False
train_tokens_per_second,efficiency,higher_is_better,mla_121m,31415,3650.0937318890533,3649.363561651568,3661.25241457829,-0.7301702374852539,11.888852926721938,11.158682689236684,0.3057094833414502,15.033769606610798,False,False
train_tokens_per_second,efficiency,higher_is_better,mla_121m,4441,3660.9552345821007,3622.731699773301,3664.9191091262073,-38.22353480879974,42.18740935290634,3.963874544106602,0.10827432432560405,0.35202601683061613,False,False
train_tokens_per_second,efficiency,higher_is_better,mla_121m,5501,3661.827499800101,3663.7441278241695,3665.202260562399,1.916628024068359,1.4581327382293239,3.374760762297683,0.09216056088065074,4.827573230613563,False,True
train_tokens_per_second,efficiency,higher_is_better,mla_121m,6173,3650.8653104797195,3642.8108476586735,3663.71561040387,-8.054462821045945,20.90476274519642,12.850299924150477,0.3519795673443226,16.36498883875019,False,False
train_tokens_per_second,efficiency,higher_is_better,mla_121m,8191,3653.2107622805056,3673.0564226116753,3658.657148133964,19.84566033116971,-14.399274477711515,5.446385853458196,0.1490849066167293,9.992251611028479,False,False
train_tokens_per_second,efficiency,higher_is_better,mla_121m,10007,3672.0104413215295,3650.254609372948,3653.860123330521,-21.755831948581545,3.6055139575732937,-18.15031799100825,-0.4942883001301076,-27.468110794791027,False,False
train_tokens_per_second,efficiency,higher_is_better,mla_121m,11213,3633.670225180627,3672.2348269335957,3654.903657505502,38.56460175296888,-17.331169428093745,21.23343232487514,0.5843522116490261,33.85703663902652,False,False
train_tokens_per_second,efficiency,higher_is_better,mla_121m,12721,3640.3411029978884,3658.0469610347404,3663.7707242331335,17.705858036852078,5.723763198393044,23.429621235245122,0.6436106005547226,34.09399886242255,False,True
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,1337,3629.019410717108,3617.6744064702907,3629.8246746524446,-11.345004246817098,12.150268182153923,0.8052639353368249,0.02218957366165484,-0.39887032180484117,False,False
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,2027,3617.836507328225,3615.2114930004395,3629.494129976643,-2.6250143277852658,14.282636976203321,11.657622648418055,0.32222635336905314,15.461289467526163,False,False
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,31415,3607.4915671169015,3595.6205218038876,3636.82908805562,-11.871045313013838,41.208566251732464,29.337520938718626,0.8132387946831737,38.218012217047814,False,False
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,4441,3627.1696188060278,3603.2336699237953,3638.9147520523557,-23.935948882232424,35.68108212856032,11.745133246327896,0.3238098705236204,12.779743478626783,False,False
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,5501,3624.7926771701523,3592.029429847003,3637.657226282913,-32.763247323149244,45.62779643591011,12.86454911276087,0.35490441132771555,13.137641724967214,False,False
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,6173,3614.741717099135,3613.4752820211324,3639.6375288820036,-1.2664350780023597,26.162246860871164,24.895811782868805,0.6887300319439679,33.589053415575584,False,False
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,8191,3622.7586615286978,3630.069497908188,3641.6490814237936,7.310836379490411,11.579583515605464,18.890419895095874,0.5214374364955537,26.57355885781745,False,True
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,10007,3627.3366734853794,3611.797183081281,3620.248078773263,-15.53949040409816,8.450895691981714,-7.088594712116446,-0.1954214717352185,-11.653052673705062,False,False
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,11213,3617.969288191786,3632.977016819761,3623.140472634241,15.007728627975212,-9.83654418551987,5.171184442455342,0.1429305787457315,8.983423467212102,False,False
train_tokens_per_second,efficiency,higher_is_better,mtp_121m,12721,3604.5335187072883,3624.627746107786,3624.234513674034,20.094227400497857,-0.39323243375201855,19.70099496674584,0.5465615693264881,29.352295319681872,False,False
train_tokens_per_second,efficiency,higher_is_better,moe_220m,1337,2198.7399840262656,2170.258606644957,2175.172365353566,-28.481377381308448,4.913758708608839,-23.56761867269961,-1.0718692907718586,-35.69697927413218,False,False
train_tokens_per_second,efficiency,higher_is_better,moe_220m,2027,2207.8873406713874,2181.8938942600153,2173.8448822905207,-25.993446411372133,-8.049011969494586,-34.04245838086672,-1.541856676913365,-49.57258239440866,True,False
train_tokens_per_second,efficiency,higher_is_better,moe_220m,31415,2183.940582477767,2175.690242842796,2192.9843234143827,-8.250339634970715,17.29408057158662,9.043740936615905,0.4141019682117644,11.178055811777707,False,False
train_tokens_per_second,efficiency,higher_is_better,moe_220m,4441,2168.2001783095366,2172.2237348527337,2188.9835615620264,4.023556543197174,16.75982670929261,20.783383252489784,0.9585546325659746,28.70822956261073,False,True
train_tokens_per_second,efficiency,higher_is_better,moe_220m,5501,2176.849218849257,2173.665501080842,2216.020552246868,-3.183717768414681,42.35505116602599,39.171333397611306,1.7994509246863852,52.69286496319624,False,False
train_tokens_per_second,efficiency,higher_is_better,moe_220m,6173,2166.551815870884,2181.760029047516,2187.715241084142,15.208213176631943,5.955212036625653,21.163425213257597,0.9768252509922354,30.69315016934213,False,True
train_tokens_per_second,efficiency,higher_is_better,moe_220m,8191,2185.5551844392103,2181.9177506869746,2188.0211219171642,-3.6374337522356655,6.103371230189623,2.4659374779539576,0.11282888190200012,2.865539282221971,False,False
train_tokens_per_second,efficiency,higher_is_better,moe_220m,10007,2183.392327898199,2175.205461440184,2181.4136296093757,-8.18686645801472,6.208168169191595,-1.978698288823125,-0.09062495381798293,-3.7585876874347597,False,False
train_tokens_per_second,efficiency,higher_is_better,moe_220m,11213,2179.2044073124503,2193.0700390294405,2178.030775895324,13.865631716990265,-15.039263134116482,-1.1736314171262165,-0.05385595831157584,0.2306158716447728,False,False
train_tokens_per_second,efficiency,higher_is_better,moe_220m,12721,2154.0928590506187,2187.0771250884904,2186.0158750872038,32.98426603787175,-1.0612500012866803,31.923016036585068,1.4819702828713994,47.61747091656236,False,False
train_tokens_per_second,efficiency,higher_is_better,mla_moe_220m,1337,2063.4532550523804,2033.8211810409582,2043.4518358621144,-29.63207401142222,9.630654821156213,-20.001419190266006,-0.969317775495635,-31.012878341867818,False,False
train_tokens_per_second,efficiency,higher_is_better,mla_moe_220m,2027,2044.3208349143074,2047.825960828256,2050.4004375731197,3.505125913948632,2.5744767448636594,6.079602658812291,0.29738984972322763,8.703708827368656,False,True
